page,type,raw,translation,note
325,生词,volumes are likely to plummet,成交量很可能直线下滑,plummet 垂直下坠、暴跌，语气强于 fall。
325,术语,Banks’ prime brokerage units,银行的主经纪商部门,prime brokerage 为对冲基金提供托管、融资融券、清算与佣金交易的综合服务，收入主要来自客户佣金，自身风险极低。
325,多义,Futures volumes were off 98 percent,期货成交量下跌了98%,off 本句义（数量）减少了、下跌了；常见义关掉、离开。
325,词组,follow the path Sweden has already been down,重走瑞典已经走过的老路,go down a path 走上某条路（喻决策路线）；此处 been down 为完成时的省略定语从句。
325,难句,"If the tax is not universal and global, then trading will simply move to markets where taxes are lower or are not applied at all.",如果这项税不是普遍且全球统一的，交易就会干脆转移到税率更低、或根本不征此税的市场去。,If...then 条件句；simply 此处义干脆、就这么；where 引定语从句修饰 markets，从句内两个并列谓语 are lower / are not applied。
326,生词,It was repealed in 1991,它于1991年被废除,repeal 专用于废止法律、法规；与 revoke（撤销许可）区分。
326,词组,more than offsetting the miniscule revenues,抵消还有余，超过了那点微不足道的税收,offset 抵消；more than offsetting 指抵消之后还倒亏；miniscule（规范拼法 minuscule）极其微小的。
326,生词,lax mortgage lending practices,松弛的按揭放贷做法,lax 松懈的、不严格的（标准、纪律）；与 relaxed 同源但含贬义。
326,生词,bogus AAA ratings,名不副实的 AAA 评级,bogus 假的、伪造的（口语）；与 fake 近义。
326,词组,the financial firms that got us into this mess,把我们拖进这摊烂事的金融机构,get sb into a mess 使某人陷入困境、烂摊子；mess 一团糟的局面。
326,多义,would be borne by pensions,将由养老金承担,borne 是 bear 的过去分词，本句义承担（成本、责任）；注意与 born（出生）拼写区分。
326,生词,the bluster in the press,媒体上的虚张声势,bluster 大声咆哮、气势汹汹却无实质内容的言论。
326,生词,it was in the form of vilification,表现为一种恶意抹黑,vilification 诋毁、污名化（动词 vilify）；词根 vile 卑劣的。
326,文化,Soros for attacking Asian currencies,索罗斯狙击亚洲货币,指1997年亚洲金融危机中，索罗斯的量子基金大举做空泰铢等货币，被当地舆论视为危机祸首。
326,生词,rather than heeding the biased and/or uninformed voices,而不是听信那些有偏见或不明就里的声音,heed 留意、听从（正式）；uninformed 缺乏信息的、不了解情况的。
326,词组,wary of the unintended consequences,警惕那些始料未及的后果,be wary of 对…存戒心、提防；unintended consequences 政策经济学常用语，指非本意的副作用。
326,术语,"Circuit breakers, which have long been proposed",熔断机制,circuit breaker 原指电路断路器；市场上指价格波动超过阈值时自动暂停交易的规则，用以给市场降温。
326,术语,Ending the ban on locked markets,解除对“锁定市场”的禁令,locked market 指某只股票的最优买价与最优卖价相等（买卖价差为零）的状态，Reg NMS 现禁止交易所出现该状态。
326,术语,the need for ISO orders,跨市场扫单指令（ISO）,intermarket sweep order：允许交易者同时扫过多个交易所各档报价、绕开 Reg NMS 的转单保护，但要求下单方自行确保合规。
326,词组,for all practical purposes,从实际效果看；实际上等于,固定短语，用于指出理论上可以但现实中做不到。
326,术语,Liquidity provision rebates are currently tiered,流动性提供返佣目前是分档的,交易所对挂被动单（提供流动性）者付返佣；tiered 指按成交量分级，量越大档位越高、返佣越优。
326,难句,"We get paid pretty well, and if not being liked by someone who trusts what he reads in the news to be the whole story is the cost of that compensation, I’ll take that trade every day.",我们的报酬相当不错，如果“被那些把新闻里读到的东西当成全部真相的人讨厌”就是这份报酬的代价，那这笔交易我天天都愿意做。,if 从句的主语是动名词短语 not being liked by someone...，谓语才是 is the cost；who 引定语从句修饰 someone，其中 trusts A to be B 意为相信 A 就是 B；take that trade 借交易术语表示接受这笔划算的交换。
327,生词,it behooves regulators to begin,监管者理应开始…,behoove 正式且略显古旧，只用于 it behooves sb to do 句型，义某人有必要、理应。
327,多义,police the markets,对市场进行监管巡查,police 本句为动词，义监管、维持秩序；常见义名词警察。
327,多义,self-report any irregularities caused,主动上报由此造成的任何异常/违规,irregularity 本句义违规、不合规之处；常见义不规则、不整齐。self-report 主动向监管报告。
327,生词,people are prosecuted for calling in fake bomb threats,有人因打电话谎报炸弹威胁而被起诉,prosecute 提起公诉、检控；与 persecute（迫害）形近易混。call in 此处指打电话报告（威胁）。
327,语法,"Just as people are prosecuted for calling in fake bomb threats, so should people be prosecuted for manipulation, front-running, and other bad behaviors in the markets.",正如打假炸弹威胁电话的人会被起诉，市场上搞操纵、抢跑等恶劣行为的人也应当被起诉。,"Just as A, so B 的类比句型；主句用 so should people be 的倒装（so + 情态动词 + 主语），这是 so 置于句首时的强制语序。"
327,文化,coal miners and chimney sweeps,煤矿工与扫烟囱童工,指19世纪英美普遍使用童工下矿井、爬烟囱的历史，后经立法禁止，作者以此说明规则须靠强制确立。
327,多义,the vices of humanity,人性的恶习,vice 本句义恶习、道德缺陷（反义 virtue）；常见义副的（vice president）、老虎钳。
327,多义,leaving the souvenir behind,把那份“纪念品”留在原地,souvenir 本义旅游纪念品，此处为反讽，指狗留下的粪便。
327,生词,through malice and carelessness,出于恶意与疏忽,malice 蓄意的恶念（法律上 with malice 蓄意）；形容词 malicious。
327,术语,"computers, ECNs, or dark fiber",暗光纤,dark fiber 指已铺设但未被点亮使用的光纤，交易公司买断后自建专线以获得最低延迟。
327,生词,is folly,是愚蠢之举,folly 不可数名词，义愚蠢、蠢事；比 stupidity 更书面。
327,语法,HFT isn’t evil any more than walking your dog is evil.,高频交易并不邪恶，正如遛狗并不邪恶。,not ... any more than ... 结构：并非A，就像并非B一样，两边同时被否定；后半句形式肯定、意义否定。
327,难句,That the powerful computers and fast communication lines they possess might be used to manipulate the market doesn’t mean that legitimate activities undertaken with these tools must be stopped.,他们拥有的强大计算机和高速通信线路有可能被用来操纵市场，但这并不意味着用这些工具从事的合法活动就必须叫停。,That 引导的主语从句一直延伸到 market，谓语才是 doesn’t mean；they possess 是省略 which 的定语从句修饰前面两个名词；undertaken with these tools 为过去分词短语作后置定语修饰 activities。
