page,type,raw,translation,note
244,术语,the best offer on XYZ is 100 shares at $100.01,买价与卖价,bid = 买方出价；offer(=ask) = 卖方要价；best bid/offer = 最优买卖价
244,术语,a price/time priority,价格优先、时间优先,订单簿排序规则：价格更优者先成交，同价位先到先得
244,生词,the time at which they arrived at market is the tie-breaker,决胜规则；打破平局的依据,tie = 平局；同价位靠时间分先后
244,生词,Mockup of an Order Book,示意模型；仿真样例,mock = 模拟的
245,术语,Aggressive orders are immediately actionable orders.,主动订单,能立即成交的订单（市价单或以对手价挂出的限价单），与被动订单相对
245,多义,immediately actionable,可立即执行成交的,"action+able；法律语境另义""可起诉的""，商业语境""可落地执行的"""
245,词组,without regard to price,不考虑（价格）,= regardless of
245,多义,the sell order was exhausted,（卖单）被全部吃光,exhaust = 耗尽；⚠exhaustive 详尽的 / exhausting 令人疲惫的
246,术语,joining,加入最优价队列,join = 在现有最优买/卖价上追加挂单，排在队尾，永远是被动订单
246,多义,improving the best offer price from $100.02 to $100.01,改善最优报价,improve 此处=挂出比现有最优价更好的价格，使买卖价差收窄
246,术语,the first level of the order book,or the inside market,盘口第一档；最优买卖价 = best bid 与 best offer 构成的最内侧报价
246,术语,providing liquidity / taking liquidity,提供流动性 / 拿走流动性,挂单等待=提供、主动吃单=拿走；作者强调这与被动/主动订单并不完全等同
247,词组,on the wrong side of those moves,站在那波行情错误的一边,持仓方向与行情相反而受损
247,术语,peer-reviewed academic journals,同行评审的（学术期刊）,peer = 同行；学术论文的质量把关机制
247,生词,"immediacy, size, and a fair price",即时性,immediate → immediacy；流动性定义的三要素之一
247,多义,nominally reduces the number of units in the order book,名义上（减少）,nominal = 名义上的；名义效果与实际效果可能相反
247,难句,"On the other hand, aggressive orders to buy units at a time when there are many sellers might be extremely additive to liquidity, even if they technically remove units from the order book.",另一方面，在卖家众多之时主动买入的订单，即便技术上从订单簿中移走了筹码，也可能极大地增加流动性。,"主语=orders（带 to buy 不定式及 at a time when... 定语）；even if + technically = 让步""尽管严格来说""；additive to = 对…有增益"
248,生词,few self-respecting candidates,有自尊心的,自重的人不会去应聘明显低薪的职位
248,生词,make you rue buying those shares,后悔（买了那些股票）,rue = 懊悔（书面/文学色彩）
248,生词,A prospective seller,潜在的（卖家）,⚠形近：perspective 视角 / prosperous 繁荣的
248,词组,one can exit the trade at no cost,平仓离场,exit = 退出头寸；反义 enter a trade
248,术语,the mid-market price,中间价,最优买价与最优卖价的简单平均
248,词组,where does the need for speed come into play?,（速度需求）从哪里开始起作用,come into play = 开始发挥作用
249,术语,at the top of the queue / queue placement,（订单）队列；排队位次,同价位订单按到达时间排队；排首与排尾的收益差约1.7美分/股
249,生词,a truly staggering figure,令人咋舌的（数字）,"stagger 本义""踉跄""→使人震惊"
249,生词,examined empirically,以实证方式（检验）,empirical = 基于数据与观察的，与理论推演相对
249,难句,"So, yes, you did technically buy at the bid, but the bid immediately went down and the price you received immediately became the subsequent best offer.",所以，没错，严格说来你确实按买价买到了，但买价随即下移，你的成交价立刻变成了之后的最优卖价。,"did buy = 强调""确实买到""；technically = 严格从字面/技术上讲；说明排在队尾成交往往意味着买贵了"
250,生词,top-tier speed,顶级的；第一梯队的,tier = 层级
250,多义,the need for speed among passive orders is a function of:,是…的函数；由…决定,"function 由数学""函数""引申=取决于后列各因素"
250,难句,"It has been argued by some that long-term investors (who hold positions for years and hope for profits on the order of dollars per share) should not care about the loss of a penny or two per share by virtue of being a slow, passive trader.",有人主张：长线投资者（持仓数年、期望每股赚数美元量级）不必在意因为自己是又慢又被动的交易者而每股损失一两美分。,It has been argued by some that = 有人认为（形式主语）；括号定语从句先跳过；by virtue of being = 因为身为
251,多义,an order already resting in the limit order book,已驻留在订单簿上（等待成交）的,rest = 停留/搁置；resting order = 挂着未成交的订单
251,词组,others may beat you to that price,别人可能抢在你之前到达那个价位,beat sb to sth/to it = 抢先一步
251,词组,continues to lag behind other participants,持续落后于,lag = 滞后；jet lag（时差）同根
252,难句,"What's more, the greater the accuracy of the forecasts (from the alpha model) that drove the desire to trade in the first place, the larger our concern over slippage.",而且，当初驱动这笔交易的（阿尔法模型）预测越准确，我们对滑点就越担心。,"the + 比较级…, the + 比较级…结构；that drove... 定语从句修饰 forecasts；in the first place = 当初"
252,生词,at the most inopportune times,最不合时宜的时刻,in-(否定)+opportune(合时宜的)；市场偏爱在最要命时急动
252,词组,will no doubt cost me dearly,让我付出高昂代价,"dearly = 高价地；dear 旧义""昂贵的"""
253,词组,logically the first order of business,头等要务,order of business = 议事日程上的事项
253,术语,time-stamp and prioritize all inbound orders,打时间戳,记录消息到达的精确时刻；高频数据处理的关键环节
253,术语,a trading firm colocates its server,托管（服务器进交易所机房）,colocation = 把自家服务器放进交易所撮合引擎所在数据中心，最小化延迟
253,术语,cross-connect,交叉互连,托管服务器与撮合引擎之间的直连专线
253,术语,proximity hosting,邻近托管,不进交易所机房、但把服务器放在其附近的折中托管方式
253,多义,The difference ... can be material,重大的；有实质影响的,"material 作形容词=实质性的（财报""重大事项""同用法），不是""材料"""
254,术语,at the 99th percentile,第99百分位,统计术语：99%的观测值低于该点；同族 decile 十分位
